customer_id,trans_date,tran_amount
CS1154,2/7/2013,74
CS2363,2/26/2015,78
CS4175,2/23/2013,61
CS4470,2/5/2014,92
CS1296,5/25/2011,90
CS2364,6/29/2012,87
CS2931,11/10/2014,53
CS2340,10/17/2012,58
CS1379,4/27/2014,68
CS3704,9/16/2013,42
CS1667,12/3/2012,71
CS5542,12/14/2012,57
CS1647,8/12/2012,74
CS4765,7/26/2013,71
CS5092,2/23/2015,93
CS2881,3/28/2013,51
CS3746,7/18/2011,47
CS1787,6/9/2014,71
CS1456,11/8/2013,77
CS3590,4/14/2013,84
CS1629,8/2/2013,39
CS5340,3/3/2015,92
CS2269,8/7/2013,56
CS4629,7/4/2012,86
CS1731,11/21/2012,41
CS2858,5/3/2014,64
CS1466,7/23/2011,77
CS3986,1/25/2012,94
CS4035,4/20/2014,61
CS4130,8/14/2013,73
CS2482,8/31/2014,102
CS5946,7/28/2012,88
CS3419,8/6/2012,91
CS5635,9/21/2013,96
CS1650,3/10/2013,40
CS2330,9/14/2013,85
CS5242,7/12/2013,71
CS2364,11/10/2012,99
CS2125,9/8/2014,56
CS2927,4/7/2013,47
CS2391,11/7/2013,82
CS2742,11/16/2013,52
CS2329,5/31/2013,64
CS2559,7/28/2011,91
CS4749,2/26/2012,105
CS1648,4/13/2012,100
CS3415,7/11/2012,46
CS5049,3/15/2014,68
CS1349,4/14/2013,81
CS5421,4/7/2012,74
CS5682,2/20/2012,35
CS1323,11/11/2014,56
CS3447,12/13/2012,90
CS4746,7/31/2013,86
CS3212,6/4/2014,44
CS4214,7/16/2013,39
CS3553,7/19/2013,103
CS1962,7/13/2014,102
CS3971,12/25/2012,80
CS5115,12/27/2014,50
CS3220,3/15/2015,102
CS3881,3/29/2014,76
CS3943,11/7/2011,96
CS2732,10/16/2012,94
CS4729,1/27/2013,99
CS5600,7/20/2012,40
CS1386,9/17/2014,36
CS3584,2/4/2012,69
CS5756,9/15/2013,84
CS2341,12/19/2014,77
CS4775,3/7/2013,79
CS2932,2/20/2013,76
CS4799,12/26/2011,38
CS3205,10/6/2012,36
CS5694,9/25/2011,60
CS4418,12/13/2012,99
CS4486,2/15/2012,61
CS1653,7/21/2014,81
CS1482,9/13/2014,37
CS3513,7/1/2012,86
CS3786,1/29/2015,71
CS1338,12/10/2013,80
CS4693,6/7/2014,66
CS5379,12/30/2012,42
CS4197,11/1/2014,60
CS4291,5/23/2014,82
CS1925,11/8/2013,90
CS2867,11/30/2013,90
CS2565,1/21/2015,67
CS2523,12/27/2013,102
CS3985,6/8/2011,55
CS5666,7/15/2013,49
CS3074,11/16/2011,38
CS4892,7/23/2013,38
CS1391,9/28/2012,97
CS3363,9/13/2012,61
CS2538,8/7/2014,85
CS4713,6/18/2014,101
CS5599,8/14/2013,61
CS5611,1/17/2015,86
CS4629,9/20/2013,66
CS4646,12/4/2012,70
CS4931,6/20/2014,67
CS4424,10/4/2014,96
CS3456,7/7/2013,83
CS5592,2/18/2014,45
CS1369,8/17/2012,98
CS3283,12/28/2013,83
CS5114,9/18/2014,55
CS3662,1/18/2012,62
CS2837,12/3/2011,59
CS2679,6/23/2013,69
CS4456,5/3/2012,71
CS4159,2/15/2013,59
CS4981,11/22/2012,55
CS5254,8/31/2014,40
CS5853,8/26/2014,69
CS3248,3/5/2014,36
CS4646,6/8/2012,66
CS3170,5/4/2012,54
CS4016,6/10/2012,60
CS5781,6/26/2014,89
CS2661,8/7/2011,65
CS6072,6/11/2011,72
CS3364,4/16/2012,66
CS5077,7/31/2013,77
CS4276,8/17/2014,67
CS2484,4/12/2013,94
CS3434,9/9/2011,52
CS1156,6/25/2011,91
CS5097,12/22/2011,57
CS1513,11/30/2014,69
CS4382,4/5/2014,71
CS4831,4/29/2012,95
CS5260,6/14/2013,102
CS3575,6/13/2012,96
CS3912,4/4/2014,54
CS2555,12/9/2014,100
CS3147,3/25/2014,82
CS3653,12/20/2011,97
CS3620,6/18/2014,40
CS4031,5/6/2013,98
CS2217,9/11/2012,99
CS3318,9/22/2011,85
CS3724,4/27/2014,49
CS5320,8/14/2014,77
CS1391,10/19/2012,66
CS4586,6/26/2011,62
CS2172,2/15/2015,88
CS2855,5/4/2014,102
CS3557,2/28/2014,87
CS2627,5/30/2011,105
CS3739,6/16/2013,63
CS2008,6/22/2012,87
CS5809,4/14/2014,48
CS3847,8/20/2013,57
CS4602,7/22/2013,37
CS2918,1/29/2015,95
CS3433,5/7/2014,69
CS4626,3/4/2014,93
CS2041,2/11/2014,82
CS3751,8/27/2012,72
CS1588,10/23/2013,103
CS3152,11/17/2011,42
CS5676,1/17/2015,35
CS5921,4/15/2014,73
CS5270,11/25/2012,70
CS5198,12/19/2011,85
CS4906,4/3/2013,67
CS5403,11/12/2014,59
CS2268,5/27/2011,37
CS3129,8/5/2011,44
CS5067,6/6/2013,75
CS1660,11/13/2012,94
CS2102,1/27/2013,37
CS2919,4/22/2013,55
CS2818,10/10/2012,78
CS4652,11/20/2013,54
CS2990,2/23/2014,61
CS4503,9/21/2014,67
CS1626,2/26/2014,84
CS2325,4/18/2012,44
CS4546,3/21/2013,87
CS5391,1/3/2015,63
CS4461,2/8/2015,48
CS3817,2/28/2015,94
CS4530,12/3/2014,102
CS2303,3/27/2014,104
CS4009,7/24/2011,97
CS3008,8/28/2013,36
CS3156,11/8/2011,77
CS5523,3/23/2013,65
CS2672,6/15/2011,51
CS1545,2/23/2015,40
CS5783,12/5/2014,102
CS3108,4/5/2012,82
CS2304,1/13/2014,68
CS5309,3/10/2014,46
CS3920,12/8/2014,81
CS3819,6/13/2012,70
CS3926,1/27/2015,39
CS1861,4/25/2013,47
CS2887,6/9/2011,56
CS1176,1/11/2015,75
CS5936,6/29/2014,91
CS3195,10/28/2011,73
CS5297,5/14/2013,103
CS2835,8/26/2012,39
CS5107,1/10/2014,68
CS1690,11/12/2014,67
CS3250,5/7/2014,96
CS1786,12/5/2012,74
CS3667,2/17/2015,94
CS5847,3/4/2012,79
CS3618,1/6/2013,99
CS4014,9/11/2013,88
CS3351,1/14/2014,64
CS1852,4/8/2014,71
CS5678,10/14/2012,71
CS3282,8/22/2011,57
CS5407,4/23/2013,105
CS2768,4/30/2012,56
CS3474,3/12/2013,89
CS3868,2/23/2014,102
CS3639,7/14/2011,67
CS3231,10/24/2014,64
CS2769,12/10/2011,67
CS2592,10/12/2012,53
CS3817,11/3/2012,35
CS2738,11/1/2013,87
CS5598,1/29/2014,77
CS6097,9/5/2012,70
CS2672,8/30/2014,101
CS5196,3/13/2012,76
CS4570,1/10/2014,35
CS3853,4/8/2012,48
CS4228,9/29/2012,78
CS4170,6/3/2013,79
CS1669,1/24/2015,44
CS3377,9/14/2012,72
CS1940,1/19/2012,104
CS5857,8/2/2012,92
CS4502,12/27/2011,42
CS2076,2/18/2013,85
CS2509,1/9/2012,60
CS2227,5/1/2014,56
CS2064,11/12/2013,47
CS2247,5/10/2012,104
CS2845,7/19/2013,99
CS1568,2/11/2015,41
CS6098,12/13/2011,80
CS2371,1/10/2013,39
CS1282,4/30/2013,40
CS1558,6/22/2013,43
CS5328,6/24/2013,93
CS4605,2/15/2013,67
CS3656,10/20/2013,52
CS5533,9/21/2012,72
CS6005,6/29/2011,77
CS2345,9/26/2011,78
CS2256,8/3/2013,62
CS3712,9/30/2012,75
CS2745,8/22/2013,52
CS4461,9/9/2013,61
CS3238,12/18/2014,96
CS5709,1/23/2015,102
CS2917,9/5/2014,69
CS4741,2/3/2013,89
CS6031,7/29/2014,101
CS5214,7/15/2011,49
CS2838,12/29/2012,95
CS5373,10/1/2014,79
CS5331,11/24/2014,105
CS3509,2/3/2013,101
CS5313,5/18/2014,57
CS3249,7/7/2013,41
CS1899,7/19/2012,56
CS4098,2/13/2013,99
CS5736,8/14/2012,99
CS1796,11/20/2011,58
CS4607,12/17/2013,76
CS5538,5/11/2013,82
CS6047,6/19/2014,49
CS5382,1/9/2012,85
CS1902,11/1/2012,91
CS3833,7/25/2013,41
CS1159,6/20/2011,104
CS5301,10/13/2013,40
CS5511,7/26/2012,39
CS1634,4/14/2014,36
CS3483,6/21/2013,51
CS2956,12/5/2013,89
CS1601,2/19/2014,50
CS4540,3/1/2015,69
CS1937,12/25/2011,98
CS4671,4/2/2012,49
CS2080,7/19/2013,49
CS4418,9/22/2014,60
CS3229,2/26/2013,68
CS4803,2/9/2013,64
CS1258,12/22/2012,65
CS5923,12/27/2012,70
CS1721,5/24/2013,88
CS6003,6/4/2013,86
CS4005,12/29/2011,74
CS4016,9/13/2014,57
CS5551,7/16/2014,42
CS1113,12/7/2012,75
CS4778,3/14/2012,98
CS3812,10/10/2011,99
CS2898,6/28/2013,49
CS2350,1/30/2013,95
CS3079,7/6/2012,73
CS2765,12/13/2013,50
CS2103,6/12/2011,79
CS5615,8/31/2011,73
CS3658,10/8/2012,101
CS4613,3/17/2014,77
CS3887,9/6/2014,92
CS2123,9/6/2012,64
CS1628,9/11/2012,40
CS5847,6/1/2014,38
CS1676,9/25/2011,58
CS4908,11/24/2012,95
CS4330,7/17/2013,50
CS3980,2/5/2012,90
CS1923,11/2/2011,55
CS1144,7/18/2011,77
CS2474,8/1/2013,83
CS4199,6/16/2012,66
CS4121,1/16/2013,90
CS1383,10/17/2014,79
CS1803,1/23/2014,64
CS5669,4/22/2012,48
CS5207,4/15/2012,92
CS2290,1/6/2012,73
CS5937,10/14/2012,40
CS2749,9/27/2013,60
CS3409,9/27/2011,60
CS1440,5/2/2013,81
CS4488,10/31/2013,64
CS5678,11/28/2013,62
CS2341,9/29/2014,70
CS3356,6/19/2012,54
CS4771,8/24/2013,46
CS3503,9/13/2011,77
CS5898,2/27/2013,40
CS3319,1/15/2014,52
CS1637,11/4/2011,71
CS4380,8/9/2013,36
CS3558,11/22/2011,80
CS3277,3/5/2013,39
CS2020,10/5/2012,70
CS2176,9/26/2014,99
CS2480,1/13/2012,95
CS3971,11/20/2011,97
CS3374,3/5/2014,41
CS5706,4/24/2014,73
CS2943,8/20/2014,67
CS2793,2/5/2012,78
CS2649,1/23/2014,44
CS3958,2/12/2013,49
CS4277,6/28/2014,63
CS5289,11/11/2011,85
CS3194,5/2/2014,63
CS4528,5/8/2012,72
CS3461,11/15/2014,66
CS5210,4/13/2012,78
CS1852,10/1/2013,98
CS1675,9/25/2013,90
CS4908,7/6/2011,88
CS2246,7/3/2014,86
CS2741,8/7/2011,58
CS6024,2/21/2012,55
CS4220,12/7/2013,56
CS4711,8/11/2014,83
CS4762,11/2/2011,40
CS5694,6/21/2013,56
CS3592,7/23/2011,85
CS3511,2/8/2013,70
CS1493,1/23/2014,73
CS2335,3/11/2013,78
CS1458,11/25/2012,102
CS3927,1/31/2014,97
CS5048,12/3/2014,50
CS5382,12/14/2012,69
CS4650,11/15/2011,94
CS2698,10/19/2011,64
CS3389,3/29/2013,46
CS1556,10/17/2013,48
CS2044,6/1/2012,82
CS1148,6/3/2013,101
CS5047,8/2/2012,77
CS3509,7/28/2012,68
CS1638,1/24/2013,38
CS4426,9/1/2013,58
CS2152,10/10/2013,89
CS2999,7/2/2014,56
CS4350,8/26/2013,69
CS2567,2/9/2014,75
CS5752,6/14/2011,92
CS4167,8/10/2014,68
CS1257,2/19/2015,55
CS5667,4/24/2014,37
CS4225,3/17/2013,42
CS3240,1/9/2014,105
CS3496,2/9/2015,93
CS1520,3/13/2015,60
CS2274,10/31/2013,49
CS4060,3/9/2012,38
CS2463,11/14/2013,90
CS4044,4/10/2014,37
CS2430,7/16/2014,88
CS1663,4/5/2013,91
CS3535,10/21/2012,86
CS1515,4/27/2013,65
CS1364,5/29/2013,66
CS5927,10/28/2013,75
CS2905,8/17/2013,38
CS5452,4/11/2013,68
CS1643,12/30/2014,100
CS2836,1/28/2015,55
CS1147,7/22/2011,53
CS2251,5/25/2014,87
CS4836,7/21/2012,63
CS3340,6/22/2014,36
CS4626,11/28/2013,41
CS3816,12/19/2011,98
CS1366,12/29/2013,51
CS5923,11/13/2014,51
CS2125,5/31/2012,57
CS2694,4/13/2012,79
CS1875,1/25/2012,100
CS1162,7/4/2011,45
CS5336,10/3/2011,67
CS3337,5/31/2011,49
CS2221,1/20/2012,66
CS2214,5/18/2014,43
CS5174,7/8/2013,48
CS5661,9/1/2012,83
CS6051,3/4/2013,70
CS4474,6/3/2013,41
CS1829,10/8/2012,99
CS5182,7/18/2014,82
CS4171,10/6/2012,79
CS1151,6/18/2014,70
CS3006,3/3/2015,53
CS5256,1/29/2014,105
CS5898,12/17/2011,93
CS3803,3/26/2014,86
CS3247,8/3/2012,48
CS1416,6/19/2013,41
CS1386,11/3/2013,98
CS1244,9/29/2013,51
CS2961,2/16/2012,38
CS6000,1/4/2012,100
CS2552,5/3/2013,77
CS1238,2/22/2012,99
CS1314,7/11/2013,62
CS3105,12/21/2011,99
CS5914,6/30/2012,95
CS3992,12/4/2014,59
CS3423,1/25/2015,50
CS2910,12/18/2014,38
CS3752,7/3/2011,82
CS3148,6/3/2012,81
CS3244,7/6/2014,66
CS2653,8/5/2011,65
CS1168,7/3/2012,83
CS3135,9/13/2012,81
CS3999,9/15/2013,80
CS4865,4/2/2014,68
CS2533,11/21/2012,55
CS5808,12/4/2011,70
CS4294,6/9/2011,35
CS2332,1/29/2014,42
CS3303,8/28/2013,65
CS4011,8/13/2012,56
CS3483,6/16/2013,67
CS4200,2/11/2013,44
CS2612,6/4/2011,58
CS5317,12/12/2012,75
CS1857,11/10/2012,82
CS1392,9/18/2011,98
CS1625,11/2/2014,39
CS5637,12/20/2012,80
CS3791,1/15/2015,71
CS1634,2/12/2012,77
CS4168,5/22/2012,97
CS4143,8/7/2014,46
CS2646,9/26/2012,46
CS1850,8/2/2011,73
CS1864,12/16/2012,40
CS4494,5/1/2014,90
CS4287,1/3/2014,60
CS3473,1/25/2013,48
CS5071,10/20/2013,72
CS1194,2/8/2013,54
CS4219,9/27/2011,35
CS5714,11/16/2014,50
CS3972,6/13/2013,49
CS2096,6/10/2014,81
CS4143,7/14/2012,70
CS3874,1/27/2014,51
CS5071,6/26/2014,42
CS3775,2/3/2013,79
CS4247,9/21/2011,81
CS1692,5/23/2012,93
CS5354,5/19/2014,46
CS1878,11/12/2014,81
CS3305,11/14/2012,77
CS2464,9/29/2012,87
CS2433,12/30/2014,62
CS3756,9/3/2011,78
CS1902,5/18/2012,64
CS3799,8/30/2014,74
CS4750,11/21/2012,60
CS2505,11/18/2014,102
CS1367,1/30/2013,44
CS2558,8/30/2012,70
CS5384,1/10/2014,86
CS5105,5/15/2014,52
CS2548,9/7/2012,84
CS2906,4/30/2014,98
CS3808,2/3/2012,54
CS3308,3/18/2014,73
CS3344,1/29/2013,95
CS3366,11/28/2014,91
CS4507,8/19/2014,72
CS2173,6/30/2013,72
CS3236,4/22/2012,65
CS5576,8/10/2013,96
CS3934,4/5/2014,94
CS1144,11/28/2012,96
CS2807,1/14/2015,60
CS4463,1/14/2013,39
CS2104,6/30/2011,76
CS1525,9/8/2013,37
CS5322,12/31/2013,77
CS4457,12/17/2014,79
CS5296,9/15/2014,98
CS2959,1/14/2015,58
CS1389,1/1/2012,37
CS2161,2/11/2013,38
CS5918,1/27/2014,48
CS1856,9/8/2014,80
CS1750,1/12/2013,91
CS1635,5/11/2014,64
CS2863,12/18/2011,48
CS5701,11/4/2014,45
CS5422,10/20/2013,36
CS5585,5/3/2014,37
CS4042,1/2/2014,72
CS1236,7/28/2012,53
CS5126,12/9/2013,36
CS1285,6/26/2013,104
CS4350,11/20/2011,91
CS1679,11/4/2014,35
CS4958,8/2/2014,42
CS3368,10/28/2012,70
CS4379,1/26/2013,52
CS4570,11/4/2013,100
CS1248,7/4/2011,72
CS1798,9/9/2012,50
CS6068,3/7/2012,83
CS1421,8/29/2013,76
CS5741,1/30/2013,86
CS4122,7/1/2014,54
CS4643,1/1/2014,89
CS2958,5/28/2013,48
CS5012,9/7/2011,43
CS1125,12/12/2013,38
CS2439,11/26/2012,59
CS4530,10/6/2013,92
CS1325,12/24/2011,79
CS5915,8/14/2013,79
CS2285,9/2/2014,103
CS5303,11/7/2012,40
CS2753,8/8/2011,51
CS2071,11/25/2013,93
CS4805,3/24/2013,51
CS5685,10/14/2011,81
CS5368,9/8/2011,64
CS3721,3/27/2014,82
CS4745,12/5/2011,37
CS2441,5/11/2014,56
CS3784,7/13/2014,41
CS4122,5/20/2012,89
CS5866,10/6/2012,65
CS5620,5/20/2011,45
CS3778,2/15/2013,76
CS5600,10/3/2013,50
CS1597,2/16/2014,105
CS4949,7/3/2014,40
CS2151,4/9/2014,47
CS5093,7/26/2013,41
CS5980,1/1/2013,86
CS1978,12/28/2011,84
CS3093,3/1/2013,74
CS5603,6/2/2014,95
CS5738,3/8/2012,55
CS3148,1/5/2012,90
CS6028,3/7/2012,50
CS6078,7/19/2011,74
CS2829,4/28/2014,101
CS1159,7/3/2014,55
CS3402,11/27/2011,77
CS3693,6/25/2011,38
CS1393,11/19/2011,78
CS2210,10/1/2013,39
CS1745,3/30/2013,73
CS3973,10/17/2012,83
CS5159,1/19/2015,40
CS4887,3/22/2014,65
CS4775,8/14/2014,57
CS4590,12/25/2012,56
CS1327,3/8/2014,35
CS3813,12/18/2012,63
CS3526,4/27/2014,62
CS2952,11/26/2013,40
CS4145,5/24/2012,85
CS2189,5/14/2013,103
CS2261,10/19/2011,62
CS4989,11/15/2013,72
CS3002,10/11/2011,69
CS5376,12/12/2011,66
CS4350,8/27/2014,77
CS3081,12/2/2011,49
CS4655,8/22/2012,84
CS3601,5/1/2012,81
CS5805,7/20/2014,35
CS4678,12/5/2011,57
CS3152,4/8/2014,95
CS5657,6/10/2012,75
CS5395,8/25/2014,102
CS4212,3/14/2015,46
CS6102,8/8/2012,58
CS4381,7/11/2014,40
CS2890,12/12/2014,103
CS3968,8/30/2014,36
CS4766,9/5/2011,60
CS5779,12/1/2013,83
CS4216,5/26/2014,55
CS5678,6/6/2014,68
CS5018,5/6/2012,39
CS3172,10/28/2013,63
CS1946,2/16/2012,99
CS3981,12/25/2013,94
CS2476,2/4/2013,81
CS1537,9/9/2011,95
CS1633,2/19/2014,51
CS5062,1/23/2012,89
CS5576,2/8/2012,61
CS3229,2/17/2014,68
CS1252,12/25/2011,85
CS2167,6/16/2011,45
CS5618,10/30/2014,74
CS4024,5/11/2012,62
CS2352,3/11/2014,77
CS3404,4/12/2012,103
CS2460,9/22/2011,44
CS1968,5/29/2012,41
CS4769,8/15/2012,44
CS4242,6/15/2012,38
CS4540,9/8/2013,64
CS4189,12/14/2012,38
CS3915,11/22/2011,105
CS4058,7/21/2012,83
CS5650,5/17/2014,66
CS2910,6/24/2011,52
CS4508,2/4/2014,67
CS1217,3/15/2012,68
CS5634,4/13/2012,104
CS5344,10/14/2013,85
CS3987,9/6/2013,95
CS4339,1/8/2014,84
CS2431,1/8/2014,100
CS4081,1/16/2014,50
CS3923,8/7/2012,50
CS5149,10/7/2011,58
CS5857,12/15/2013,63
CS3630,1/16/2012,105
CS2205,3/18/2014,93
CS2972,6/3/2013,65
CS3974,6/26/2013,68
CS4944,8/14/2011,40
CS4645,3/12/2012,54
CS5406,11/4/2011,50
CS2063,10/1/2014,103
CS4458,12/21/2012,51
CS3917,1/6/2012,60
CS2319,2/10/2014,89
CS4836,1/20/2014,86
CS2888,2/4/2013,58
CS3696,3/29/2014,93
CS5579,9/22/2011,37
CS3297,2/6/2014,98
CS3848,3/29/2012,103
CS5438,11/13/2013,90
CS4973,12/30/2014,46
CS4207,7/25/2014,55
CS3117,9/25/2012,65
CS3031,6/2/2013,98
CS2500,5/22/2012,84
CS2942,12/28/2013,79
CS2718,12/13/2013,84
CS4690,11/27/2014,65
CS1353,2/4/2012,57
CS2072,11/4/2013,68
CS4815,3/8/2014,89
CS2472,11/15/2014,55
CS6027,11/9/2011,70
CS1131,4/22/2012,75
CS4616,9/17/2013,75
CS3030,1/31/2015,53
CS2807,9/9/2014,75
CS1122,11/12/2011,104
CS3492,5/26/2013,74
CS2736,10/18/2011,64
CS5018,6/20/2014,81
CS3496,6/24/2011,94
CS2382,8/4/2013,98
CS1807,1/19/2014,66
CS3745,8/2/2014,93
CS5052,12/7/2012,62
CS4083,11/17/2012,45
CS1489,1/28/2012,77
CS3254,3/2/2013,61
CS4734,10/18/2014,43
CS4862,7/8/2012,105
CS4553,12/29/2011,104
CS2873,11/19/2011,75
CS2002,7/17/2014,75
CS4059,1/2/2014,57
CS2722,6/26/2014,81
CS2901,12/17/2013,62
CS3879,5/10/2014,83
CS5610,2/25/2014,75
CS4536,6/17/2014,98
CS5257,1/7/2013,60
CS1597,7/5/2012,51
CS1481,6/1/2013,50
CS4026,1/19/2014,68
CS2803,3/16/2014,68
CS4239,7/30/2011,67
CS3386,8/21/2014,93
CS5647,8/24/2012,62
CS4067,2/2/2014,59
CS3279,7/22/2011,38
CS5822,2/14/2015,68
CS5246,7/14/2011,74
CS4854,11/4/2011,43
CS6033,3/16/2014,43
CS6077,1/30/2015,77
CS1414,2/10/2013,68
CS4824,8/30/2013,84
CS5586,5/24/2011,38
CS4531,8/13/2012,70
CS3116,3/9/2014,47
CS5445,6/24/2013,65
CS4323,2/27/2013,49
CS2519,9/2/2011,48
CS4170,1/5/2015,39
CS4407,10/16/2013,85
CS1617,12/2/2014,77
CS2710,7/25/2014,99
CS1547,2/14/2014,102
CS3839,11/11/2012,103
CS4186,8/13/2013,54
CS3220,4/23/2014,80
CS1978,11/29/2014,59
CS5834,10/10/2013,90
CS2848,9/15/2013,63
CS3096,11/14/2012,57
CS3929,7/31/2012,74
CS4592,4/25/2014,66
CS6009,1/28/2014,55
CS4515,7/11/2013,40
CS3985,11/25/2012,59
CS5985,3/24/2012,97
CS1274,3/11/2015,91
CS4954,7/9/2014,38
CS2420,2/4/2012,86
CS4167,6/5/2014,54
CS4284,9/15/2013,61
CS2075,8/6/2013,48
CS3654,1/20/2015,103
CS3691,2/12/2013,88
CS4627,5/1/2012,76
CS2987,7/20/2013,95
CS4852,7/31/2011,83
CS6015,10/10/2012,79
CS2420,10/1/2013,55
CS2002,12/12/2011,83
CS5904,1/30/2014,102
CS4349,9/30/2012,98
CS3390,7/25/2012,93
CS5697,12/4/2011,46
CS1862,7/24/2011,95
CS4350,10/3/2013,36
CS1406,12/2/2013,60
CS3295,10/26/2014,99
CS1922,9/13/2012,88
CS5655,3/24/2014,37
CS5048,6/22/2013,76
CS3195,6/13/2014,72
CS1835,3/22/2012,91
CS3915,1/18/2012,78
CS2843,8/28/2014,60
CS5385,12/24/2012,43
CS2363,9/10/2013,46
CS4863,5/9/2012,76
CS5372,3/19/2013,52
CS4924,6/1/2014,65
CS3238,7/13/2012,92
CS3121,3/9/2013,92
CS4381,8/26/2013,84
CS2072,4/26/2013,64
CS2139,6/7/2011,71
CS1691,2/21/2014,87
CS1759,4/21/2014,102
CS2961,3/4/2012,84
CS2766,1/11/2012,35
CS3798,12/20/2011,100
CS2564,9/13/2011,54
CS4103,10/16/2011,91
CS5900,1/18/2015,101
CS3703,2/4/2014,103
CS3488,11/27/2012,85
CS3228,12/5/2014,91
CS2700,4/16/2014,101
CS2063,11/17/2014,91
CS5701,2/17/2012,50
CS2300,8/30/2013,78
CS1822,8/1/2012,56
CS1785,5/13/2012,69
CS4603,4/4/2012,101
CS3150,1/10/2012,84
CS2599,9/6/2014,94
CS3006,2/7/2014,103
CS4668,6/19/2012,88
CS4077,12/24/2012,56
CS1793,7/16/2013,85
CS1807,1/19/2014,95
CS5509,11/14/2012,48
CS5491,10/12/2012,101
CS4653,12/16/2014,66
CS4163,4/3/2013,50
CS2348,10/25/2014,42
CS5514,11/18/2013,38
CS3449,10/11/2014,62
CS4210,8/30/2011,72
CS5537,10/14/2012,69
CS5748,10/7/2014,35
CS3061,9/29/2011,93
CS3708,4/6/2013,88
CS3755,3/2/2013,77
CS1534,10/9/2013,67
CS4899,3/3/2013,80
CS1156,12/30/2014,43
CS2614,11/14/2012,93
CS5724,2/20/2013,41
CS3371,4/11/2014,90
CS4725,9/23/2012,60
CS1988,7/11/2013,52
CS4469,10/25/2013,48
CS5057,8/28/2013,91
CS2119,4/16/2012,91
CS1700,1/18/2013,78
CS1949,10/2/2014,72
CS1174,5/10/2012,48
CS4998,4/11/2012,99
CS2172,10/26/2012,74
CS1556,1/7/2014,100
CS4150,5/1/2014,83
CS1249,9/26/2011,42
CS5679,1/18/2015,105
CS1565,4/13/2012,55
CS5451,7/19/2011,67
CS1233,11/21/2014,54
CS5352,2/14/2013,64
CS5754,7/23/2011,99
CS5001,1/22/2014,57
CS4871,3/15/2012,65
CS2503,1/12/2014,47
CS5650,8/5/2013,54
CS3910,3/2/2015,82
CS2785,2/26/2014,102
CS2113,7/26/2011,55
CS5772,2/7/2013,92
CS5755,5/22/2013,92
CS2674,7/26/2011,39
CS5350,3/31/2014,46
CS4725,3/24/2014,39
CS1277,7/2/2011,87
CS4409,9/17/2014,42
CS3885,2/17/2013,84
CS4647,9/30/2014,87
CS1314,9/12/2013,39
CS3060,11/8/2014,35
CS3029,11/10/2012,103
CS3425,2/9/2012,59
CS3680,8/22/2014,72
CS4063,5/7/2012,50
CS3525,10/18/2013,60
CS5938,9/9/2012,37
CS6062,9/19/2011,38
CS2623,8/26/2013,45
CS5452,10/4/2013,90
CS2386,6/16/2012,50
CS3362,8/26/2013,88
CS3629,12/2/2013,92
CS4648,6/24/2012,58
CS1360,12/21/2014,90
CS3988,12/29/2013,88
CS2185,8/8/2013,84
CS5205,4/5/2012,51
CS5477,8/12/2011,76
CS4385,10/12/2013,54
CS3225,3/23/2012,86
CS5077,3/26/2012,60
CS1451,11/29/2013,65
CS3137,5/20/2012,71
CS3689,9/22/2011,80
CS5285,9/20/2013,47
CS3433,11/23/2012,57
CS3257,6/21/2014,55
CS1308,5/12/2013,47
CS2340,10/24/2013,59
CS2915,12/17/2014,58
CS1287,8/26/2011,57
CS4264,5/31/2013,101
CS5668,9/28/2011,39
CS4031,3/29/2012,84
CS1518,6/13/2011,73
CS5364,7/21/2011,79
CS5732,10/22/2011,92
CS4661,10/3/2014,91
CS5831,7/14/2013,65
CS5537,10/28/2012,89
CS4202,4/3/2014,73
CS5421,6/10/2012,54
CS3884,8/17/2011,55
CS3518,4/30/2014,35
CS1598,4/13/2013,51
CS1316,8/21/2013,38
CS2375,6/5/2011,105
CS3035,11/2/2012,90
CS2113,8/27/2014,85
CS5007,11/19/2012,65
CS3100,7/9/2013,77
CS5500,12/14/2011,56
CS3358,5/28/2012,45
CS5483,9/13/2011,66
CS2430,4/23/2014,58
CS4257,6/27/2011,59
CS1650,10/22/2013,74
CS3872,6/26/2012,37
CS3001,3/9/2014,95
CS2180,11/5/2014,84
CS5040,7/31/2014,102
CS1418,10/17/2014,54
CS1874,4/11/2012,48
CS2778,5/23/2011,96
CS3157,5/7/2013,58
CS5202,11/19/2013,96
CS2160,6/30/2013,38
CS1419,12/24/2012,74
CS2619,12/3/2012,58
CS5568,9/5/2013,61
CS4220,5/7/2012,66
CS4065,3/31/2014,74
CS2190,3/14/2013,102
CS3380,3/14/2012,95
CS4869,12/27/2014,95
CS3070,7/14/2013,58
CS5146,7/6/2011,90
CS3783,5/2/2014,93
CS5202,9/19/2011,91
CS5994,7/21/2014,57
CS3569,7/10/2013,76
CS4602,8/16/2013,79
CS1609,10/30/2014,43
CS3029,10/25/2012,97
CS4003,1/29/2015,36
CS3152,8/25/2013,41
CS4021,5/29/2011,75
CS2059,11/27/2011,36
CS3520,10/24/2013,98
CS2671,1/19/2013,90
CS4389,11/12/2011,89
CS2572,12/20/2011,74
CS5063,7/14/2013,42
CS2532,3/24/2013,64
CS4284,10/24/2011,96
CS3766,7/26/2012,65
CS4286,6/21/2014,91
CS3041,2/11/2015,44
